order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
296032,1981,prior,6,1,17,6.0
1085786,1981,prior,7,0,13,27.0
377528,1981,prior,8,1,07,30.0
1452302,1981,prior,9,1,07,14.0
622151,1981,train,10,0,07,30.0
589327,1982,prior,1,3,16,
358936,1982,prior,2,6,12,3.0
3413873,1982,prior,3,0,09,15.0
549068,1982,prior,4,0,16,7.0
82042,1982,prior,5,1,11,22.0
3203429,1982,prior,6,3,18,16.0
642482,1982,prior,7,0,17,11.0
652847,1982,prior,8,0,18,14.0
152731,1982,prior,9,6,08,6.0
652640,1982,prior,10,3,18,25.0
1983588,1982,prior,11,0,10,18.0
1282660,1982,prior,12,5,20,26.0
2450820,1982,prior,13,4,17,6.0
3200014,1982,prior,14,6,17,23.0
2248892,1982,prior,15,6,15,7.0
443207,1982,prior,16,5,14,6.0
1256064,1982,prior,17,5,18,30.0
2342831,1982,prior,18,0,07,9.0
1684603,1982,prior,19,6,17,6.0
3033114,1982,prior,20,5,18,13.0
1532453,1982,prior,21,0,13,16.0
2676812,1982,prior,22,5,17,12.0
3176050,1982,prior,23,0,19,16.0
2713778,1982,prior,24,4,18,4.0
1723859,1982,prior,25,5,16,22.0
913838,1982,prior,26,4,09,6.0
176355,1982,train,27,6,11,9.0
2550333,1983,prior,1,0,09,
2721742,1983,prior,2,6,08,6.0
1534220,1983,prior,3,0,10,8.0
2052104,1983,prior,4,2,15,2.0
128894,1983,prior,5,0,13,5.0
1005871,1983,prior,6,6,09,6.0
1672630,1983,prior,7,1,14,2.0
138649,1983,prior,8,0,09,6.0
1946681,1983,prior,9,0,08,7.0
44117,1983,prior,10,0,09,14.0
1730538,1983,prior,11,6,07,27.0
1109895,1983,prior,12,0,15,1.0
661329,1983,prior,13,0,16,7.0
617717,1983,prior,14,0,13,7.0
971226,1983,prior,15,0,09,7.0
2249690,1983,prior,16,0,09,7.0
497363,1983,prior,17,0,15,0.0
508357,1983,prior,18,6,13,6.0
404004,1983,prior,19,0,10,1.0
1281648,1983,prior,20,1,13,8.0
3274245,1983,prior,21,0,14,6.0
593621,1983,prior,22,6,09,6.0
2452754,1983,prior,23,0,08,8.0
1271083,1983,prior,24,1,09,8.0
340090,1983,prior,25,0,12,6.0
2760519,1983,prior,26,0,13,7.0
739964,1983,prior,27,0,09,7.0
301887,1983,prior,28,0,08,7.0
296757,1983,prior,29,0,09,7.0
3072431,1983,prior,30,3,21,3.0
2207136,1983,prior,31,0,21,4.0
1297160,1983,prior,32,0,18,7.0
525740,1983,prior,33,0,20,7.0
2258398,1983,prior,34,0,11,7.0
22147,1983,prior,35,0,09,7.0
2613123,1983,prior,36,6,09,6.0
1083355,1983,prior,37,4,07,12.0
2447167,1983,prior,38,5,22,8.0
261556,1983,prior,39,6,12,1.0
325301,1983,prior,40,1,10,9.0
1533373,1983,prior,41,0,13,6.0
2303172,1983,prior,42,0,09,7.0
3039844,1983,prior,43,1,21,1.0
823790,1983,prior,44,6,08,12.0
2204219,1983,prior,45,4,12,5.0
2930207,1983,prior,46,0,09,10.0
1885595,1983,prior,47,6,17,6.0
1489911,1983,prior,48,0,17,1.0
1722248,1983,prior,49,0,10,7.0
3080126,1983,prior,50,6,16,6.0
2574156,1983,prior,51,0,09,8.0
2874217,1983,prior,52,6,16,6.0
1051895,1983,prior,53,6,10,14.0
1147394,1983,prior,54,3,21,4.0
2499080,1983,prior,55,0,15,4.0
707009,1983,test,56,0,14,7.0
1017422,1984,prior,1,1,09,
1105956,1984,prior,2,4,14,10.0
2153053,1984,prior,3,2,07,5.0
385708,1984,prior,4,3,05,30.0
3363062,1984,prior,5,6,11,3.0
1271554,1984,prior,6,2,10,17.0
1965242,1984,prior,7,5,05,10.0
3293431,1984,prior,8,3,09,5.0
390024,1984,prior,9,1,07,5.0
993606,1984,prior,10,2,21,1.0
3186246,1984,prior,11,3,07,8.0
2004425,1984,prior,12,1,23,19.0
1448892,1984,prior,13,5,05,30.0
2303424,1984,prior,14,5,08,30.0
2910133,1984,prior,15,4,15,6.0
1268968,1984,prior,16,0,11,3.0
497684,1984,test,17,3,13,3.0
921616,1985,prior,1,4,10,
1760484,1985,prior,2,1,13,30.0
648134,1985,prior,3,4,12,10.0
3008023,1985,prior,4,1,15,30.0
2471108,1985,prior,5,6,13,30.0
696147,1985,prior,6,5,11,6.0
2800732,1985,prior,7,5,15,30.0
3338744,1985,prior,8,5,11,30.0
2227217,1985,train,9,3,13,5.0
723071,1986,prior,1,6,05,
1669608,1986,prior,2,2,08,3.0
3176339,1986,prior,3,4,07,9.0
2727975,1986,prior,4,6,08,2.0
588783,1986,prior,5,3,09,4.0
3180145,1986,prior,6,1,07,5.0
1435886,1986,train,7,5,09,4.0
1767754,1987,prior,1,2,16,
2834109,1987,prior,2,1,16,13.0
1149342,1987,prior,3,2,10,8.0
288856,1987,prior,4,1,18,20.0
487100,1987,prior,5,1,13,7.0
2300368,1987,prior,6,2,15,22.0
467172,1987,prior,7,3,13,30.0
2461149,1987,prior,8,0,12,4.0
2552594,1987,prior,9,0,11,7.0
1764398,1987,prior,10,4,09,4.0
728127,1987,prior,11,4,11,7.0
611194,1987,prior,12,1,16,4.0
332725,1987,prior,13,1,16,7.0
2293273,1987,prior,14,1,09,7.0
2686235,1987,prior,15,3,08,2.0
1732623,1987,prior,16,0,14,18.0
2871701,1987,prior,17,1,19,8.0
2509487,1987,prior,18,2,12,8.0
443305,1987,prior,19,1,11,13.0
750331,1987,prior,20,1,16,7.0
2846690,1987,prior,21,1,15,7.0
2706520,1987,prior,22,4,10,10.0
2108977,1987,prior,23,1,15,4.0
2010295,1987,prior,24,4,11,10.0
2017028,1987,prior,25,0,11,17.0
1026160,1987,prior,26,4,11,11.0
2733909,1987,prior,27,1,16,4.0
1958688,1987,prior,28,2,10,15.0
1703236,1987,prior,29,1,15,20.0
2927430,1987,prior,30,1,19,14.0
254110,1987,prior,31,2,18,22.0
3000536,1987,prior,32,6,11,11.0
98312,1987,prior,33,2,15,3.0
1249350,1987,train,34,4,17,9.0
1201938,1988,prior,1,0,19,
2650423,1988,prior,2,0,12,30.0
2239722,1988,prior,3,5,14,30.0
2445420,1988,prior,4,6,17,8.0
555567,1988,prior,5,6,10,7.0
1989979,1988,train,6,0,11,30.0
1195573,1989,prior,1,5,12,
2100838,1989,prior,2,1,13,30.0
32849,1989,prior,3,5,11,11.0
2324761,1989,prior,4,3,17,5.0
773856,1989,prior,5,2,13,13.0
2302409,1989,train,6,0,11,30.0
2466367,1990,prior,1,1,16,
2013572,1990,prior,2,0,14,13.0
699126,1990,prior,3,5,19,12.0
1636292,1990,prior,4,5,14,14.0
2852435,1990,prior,5,6,15,15.0
2362041,1990,prior,6,1,15,16.0
2292605,1990,prior,7,4,07,17.0
780494,1990,prior,8,3,14,13.0
2117485,1990,prior,9,3,18,21.0
1980503,1990,prior,10,5,14,23.0
2153666,1990,prior,11,2,11,18.0
1360464,1990,prior,12,1,20,13.0
2272471,1990,prior,13,6,11,5.0
54388,1990,prior,14,1,20,2.0
3323693,1990,prior,15,0,13,6.0
2336021,1990,prior,16,5,10,5.0
2534427,1990,prior,17,3,12,5.0
332648,1990,prior,18,0,12,4.0
870791,1990,prior,19,2,15,9.0
2956536,1990,prior,20,1,10,6.0
732759,1990,prior,21,5,11,4.0
514176,1990,prior,22,0,13,2.0
2134587,1990,prior,23,1,09,8.0
2585213,1990,prior,24,2,08,8.0
2426069,1990,prior,25,0,10,5.0
3395321,1990,prior,26,4,12,4.0
1330251,1990,prior,27,4,16,14.0
450751,1990,prior,28,0,14,3.0
2217223,1990,prior,29,4,20,4.0
342448,1990,prior,30,5,14,8.0
361487,1990,prior,31,3,11,5.0
1260186,1990,prior,32,1,21,5.0
2993310,1990,prior,33,1,09,7.0
2128752,1990,prior,34,0,15,6.0
2939267,1990,prior,35,6,10,6.0
904290,1990,prior,36,6,11,7.0
1687287,1990,prior,37,3,20,4.0
2086850,1990,prior,38,2,11,13.0
337116,1990,prior,39,5,13,3.0
1904927,1990,prior,40,1,14,3.0
1233282,1990,prior,41,4,16,3.0
126793,1990,train,42,3,19,20.0
1437532,1991,prior,1,2,14,
1969028,1991,prior,2,0,16,30.0
3216522,1991,prior,3,0,09,28.0
3324381,1991,prior,4,1,16,22.0
1228543,1991,prior,5,5,16,4.0
1997384,1991,prior,6,4,11,30.0
2440059,1991,prior,7,0,09,30.0
1863700,1991,prior,8,5,23,30.0
2363265,1991,prior,9,3,23,26.0
568681,1991,prior,10,6,17,17.0
2684170,1991,prior,11,2,16,3.0
2505001,1991,prior,12,6,11,4.0
1455458,1991,prior,13,0,16,1.0
753627,1991,train,14,6,21,30.0
1119478,1992,prior,1,6,19,
3229362,1992,prior,2,0,15,1.0
1664640,1992,prior,3,3,08,3.0
2404666,1992,prior,4,1,12,5.0
3414377,1992,prior,5,0,10,6.0
1446730,1992,prior,6,0,09,7.0
2377194,1992,prior,7,0,09,0.0
208681,1992,prior,8,5,17,5.0
1056500,1992,prior,9,0,10,16.0
2450057,1992,prior,10,2,08,9.0
734420,1992,prior,11,4,10,2.0
1767061,1992,prior,12,4,10,0.0
1605986,1992,prior,13,0,12,3.0
740770,1992,prior,14,5,15,5.0
893602,1992,prior,15,3,10,5.0
1796880,1992,prior,16,6,12,3.0
33802,1992,prior,17,5,08,6.0
1698866,1992,prior,18,2,09,11.0
2203460,1992,prior,19,1,08,6.0
3026702,1992,prior,20,6,10,5.0
1372933,1992,prior,21,4,18,5.0
1188881,1992,prior,22,2,20,5.0
1693320,1992,prior,23,3,09,15.0
3343595,1992,prior,24,5,07,9.0
707399,1992,prior,25,5,14,7.0
1598922,1992,prior,26,3,07,12.0
2026284,1992,prior,27,3,10,7.0
414377,1992,prior,28,6,11,10.0
1739961,1992,prior,29,4,16,5.0
1021789,1992,prior,30,6,16,2.0
1783598,1992,prior,31,5,10,6.0
1382455,1992,prior,32,5,10,0.0
1632608,1992,prior,33,4,14,6.0
502578,1992,prior,34,1,10,11.0
2853540,1992,prior,35,1,17,7.0
2154816,1992,test,36,6,16,5.0
2281273,1993,prior,1,2,11,
3203819,1993,prior,2,3,11,8.0
1511890,1993,prior,3,1,12,5.0
271979,1993,prior,4,2,09,8.0
1142898,1993,prior,5,1,10,13.0
2394768,1993,prior,6,1,09,28.0
2705222,1993,prior,7,1,09,21.0
878586,1993,prior,8,2,13,15.0
1738850,1993,prior,9,4,08,2.0
318778,1993,prior,10,1,12,4.0
2954012,1993,prior,11,1,08,21.0
1821566,1993,prior,12,4,08,10.0
24280,1993,prior,13,3,09,13.0
534906,1993,prior,14,1,10,5.0
846702,1993,prior,15,3,14,16.0
2466011,1993,prior,16,1,10,19.0
1782198,1993,prior,17,1,08,21.0
1252721,1993,prior,18,1,14,0.0
641216,1993,prior,19,2,16,29.0
2798677,1993,prior,20,5,15,30.0
2447671,1993,prior,21,5,17,7.0
2494614,1993,prior,22,2,12,18.0
785428,1993,prior,23,1,08,6.0
830160,1993,prior,24,5,14,18.0
2607009,1993,prior,25,1,15,17.0
604109,1993,test,26,5,14,11.0
2628878,1994,prior,1,0,16,
59387,1994,prior,2,0,11,28.0
952472,1994,prior,3,0,16,30.0
2243919,1994,prior,4,0,12,30.0
489839,1994,prior,5,2,23,30.0
462804,1994,test,6,1,19,30.0
2317806,1995,prior,1,4,18,
116966,1995,prior,2,2,11,12.0
3315046,1995,prior,3,2,20,21.0
344272,1995,train,4,2,19,30.0
149710,1996,prior,1,2,09,
594631,1996,prior,2,1,12,20.0
2903989,1996,prior,3,3,12,9.0
2341300,1996,prior,4,4,11,1.0
3317983,1996,prior,5,4,09,21.0
75224,1996,prior,6,4,11,21.0
1297291,1996,prior,7,4,11,7.0
795497,1996,prior,8,3,09,6.0
1111054,1996,prior,9,6,08,3.0
871787,1996,test,10,4,10,5.0
1251341,1997,prior,1,2,10,
2590596,1997,prior,2,0,12,12.0
3068442,1997,prior,3,3,10,17.0
1316818,1997,prior,4,6,17,3.0
2535671,1997,prior,5,1,13,30.0
1467499,1997,prior,6,4,14,10.0
2186658,1997,prior,7,1,14,11.0
2461773,1997,prior,8,3,11,2.0
1242994,1997,prior,9,1,13,12.0
2927119,1997,prior,10,2,14,30.0
1190877,1997,prior,11,3,10,15.0
160099,1997,test,12,0,17,18.0
3292511,1998,prior,1,5,13,
986670,1998,prior,2,6,12,15.0
1131080,1998,prior,3,3,08,11.0
835545,1998,prior,4,1,14,5.0
517207,1998,prior,5,0,10,13.0
1524598,1998,prior,6,5,14,5.0
3418600,1998,prior,7,5,10,7.0
3104256,1998,prior,8,5,09,7.0
2879680,1998,prior,9,6,12,30.0
3381233,1998,train,10,2,12,3.0
407655,1999,prior,1,6,11,
2974465,1999,prior,2,2,16,3.0
1985620,1999,prior,3,4,11,2.0
811089,1999,prior,4,1,13,4.0
1801460,1999,prior,5,5,14,11.0
1502181,1999,train,6,3,16,30.0
1542776,2000,prior,1,1,19,
1457898,2000,prior,2,2,20,8.0
3159304,2000,prior,3,5,22,3.0
2853027,2000,prior,4,0,19,9.0
916220,2000,prior,5,4,09,11.0
1747526,2000,prior,6,3,13,13.0
392768,2000,prior,7,0,15,11.0
1719017,2000,prior,8,4,17,4.0
2895590,2000,prior,9,4,09,14.0
1291091,2000,prior,10,3,16,6.0
2713679,2000,train,11,6,16,17.0
1837418,2001,prior,1,0,17,
2894660,2001,prior,2,0,11,7.0
2337035,2001,prior,3,0,09,21.0
401705,2001,prior,4,0,10,7.0
198956,2001,prior,5,0,13,14.0
3090884,2001,prior,6,1,14,8.0
1934882,2001,prior,7,0,23,6.0
2458297,2001,prior,8,6,16,20.0
2878374,2001,prior,9,6,20,21.0
2572456,2001,prior,10,6,10,7.0
1995832,2001,prior,11,0,11,15.0
2315144,2001,prior,12,0,08,7.0
1381725,2001,prior,13,6,14,13.0
3151046,2001,prior,14,2,20,10.0
947272,2001,prior,15,0,15,12.0
402905,2001,prior,16,0,12,14.0
3080914,2001,prior,17,0,21,21.0
3247240,2001,prior,18,0,22,7.0
2912671,2001,prior,19,0,16,7.0
2587900,2001,test,20,1,10,30.0
2323628,2002,prior,1,6,11,
1771483,2002,prior,2,0,09,8.0
699725,2002,prior,3,2,00,9.0
2957919,2002,prior,4,0,16,5.0
1498448,2002,prior,5,5,13,5.0
2653749,2002,prior,6,1,15,3.0
1526193,2002,prior,7,3,13,30.0
206774,2002,prior,8,0,10,4.0
2486402,2002,prior,9,5,18,12.0
1431383,2002,prior,10,1,19,30.0
1151663,2002,prior,11,2,21,8.0
2248832,2002,prior,12,0,22,26.0
116153,2002,test,13,0,19,30.0
2696637,2003,prior,1,2,16,
1281519,2003,prior,2,2,11,7.0
3357551,2003,prior,3,3,11,30.0
2693839,2003,prior,4,2,11,30.0
3071570,2003,prior,5,3,12,29.0
2044997,2003,prior,6,4,07,15.0
1025068,2003,prior,7,2,08,5.0
927784,2003,test,8,2,08,30.0
3292054,2004,prior,1,0,16,
1971075,2004,prior,2,4,16,18.0
1910805,2004,prior,3,6,15,2.0
2451362,2004,prior,4,2,16,3.0
1355046,2004,prior,5,3,05,30.0
645558,2004,prior,6,3,15,30.0
2326760,2004,prior,7,1,15,12.0
2447991,2004,prior,8,2,09,29.0
2242658,2004,prior,9,1,15,30.0
3037258,2004,prior,10,0,13,27.0
987813,2004,train,11,1,16,15.0
3344652,2005,prior,1,0,20,
3392026,2005,prior,2,0,15,7.0
2833504,2005,prior,3,0,19,7.0
374531,2005,train,4,1,09,30.0
1459098,2006,prior,1,6,15,
839652,2006,prior,2,4,18,5.0
921653,2006,prior,3,0,16,3.0
354102,2006,prior,4,0,18,7.0
1651693,2006,prior,5,6,18,6.0
847735,2006,prior,6,6,16,7.0
2733100,2006,prior,7,4,18,5.0
2590325,2006,prior,8,3,16,6.0
2357363,2006,prior,9,6,12,10.0
2530806,2006,prior,10,3,11,4.0
2836022,2006,prior,11,1,17,5.0
2156966,2006,prior,12,6,17,5.0
187714,2006,prior,13,0,14,1.0
148874,2006,prior,14,6,13,6.0
797769,2006,prior,15,6,12,7.0
1391756,2006,prior,16,2,17,3.0
1849158,2006,prior,17,0,12,5.0
3382981,2006,test,18,4,18,4.0
1640239,2007,prior,1,1,12,
898195,2007,prior,2,0,10,30.0
1203068,2007,prior,3,3,08,30.0
860174,2007,prior,4,1,16,12.0
2967839,2007,prior,5,3,10,30.0
2250329,2007,prior,6,6,14,24.0
2168298,2007,prior,7,0,11,22.0
2415742,2007,prior,8,1,16,30.0
1750173,2007,prior,9,4,11,3.0
647747,2007,test,10,3,13,6.0
254322,2008,prior,1,4,16,
1180175,2008,prior,2,6,14,30.0
1364067,2008,prior,3,6,14,30.0
699623,2008,prior,4,1,16,9.0
1351139,2008,prior,5,1,11,14.0
2466422,2008,train,6,6,20,30.0
2722482,2009,prior,1,4,16,
194258,2009,prior,2,0,15,30.0
1056824,2009,prior,3,0,15,14.0
1997224,2009,prior,4,6,19,30.0
940432,2009,test,5,4,19,30.0
1225681,2010,prior,1,2,16,
902670,2010,prior,2,5,09,24.0
893130,2010,prior,3,4,18,13.0
1056240,2010,prior,4,1,15,4.0
2253355,2010,prior,5,5,08,11.0
2398810,2010,prior,6,0,18,9.0
2793166,2010,prior,7,0,18,14.0
1434781,2010,prior,8,1,17,8.0
1560815,2010,prior,9,2,12,15.0
1324387,2010,prior,10,1,17,6.0
3246861,2010,prior,11,4,12,10.0
962490,2010,prior,12,0,18,3.0
2334719,2010,prior,13,4,15,25.0
3234065,2010,prior,14,0,13,10.0
1575739,2010,prior,15,2,08,23.0
3032197,2010,prior,16,2,07,7.0
2432343,2010,prior,17,2,16,14.0
2592508,2010,prior,18,0,11,5.0
2122966,2010,prior,19,0,16,21.0
55928,2010,prior,20,6,18,6.0
903431,2010,prior,21,0,12,8.0
2096801,2010,prior,22,3,07,10.0
1544149,2010,prior,23,1,08,19.0
1631823,2010,prior,24,3,17,23.0
1842672,2010,prior,25,1,15,5.0
3164380,2010,prior,26,4,17,3.0
1031570,2010,prior,27,3,19,6.0
2965573,2010,prior,28,5,16,9.0
1806212,2010,prior,29,5,06,14.0
2597122,2010,prior,30,4,16,6.0
214993,2010,prior,31,1,18,18.0
1336754,2010,train,32,6,13,12.0
2702776,2011,prior,1,0,10,
202475,2011,prior,2,3,09,10.0
3311668,2011,prior,3,4,15,1.0
3035267,2011,prior,4,0,16,17.0
1910606,2011,prior,5,3,11,17.0
1182122,2011,prior,6,2,15,6.0
724483,2011,prior,7,0,09,12.0
2051609,2011,prior,8,0,02,14.0
1820152,2011,prior,9,2,15,30.0
3414099,2011,prior,10,0,12,5.0
492166,2011,prior,11,0,10,7.0
1947221,2011,prior,12,6,11,6.0
2345457,2011,prior,13,5,09,27.0
2564901,2011,prior,14,5,12,7.0
1940338,2011,prior,15,1,21,3.0
743274,2011,prior,16,1,12,7.0
2714047,2011,prior,17,6,19,5.0
2349913,2011,prior,18,3,08,4.0
10421,2011,prior,19,0,08,11.0
171256,2011,prior,20,1,21,1.0
1744310,2011,prior,21,6,08,5.0
1112808,2011,prior,22,1,09,2.0
1566902,2011,prior,23,1,04,7.0
1522567,2011,prior,24,6,10,5.0
1563654,2011,prior,25,1,11,2.0
278532,2011,prior,26,5,19,4.0
1802726,2011,prior,27,1,18,3.0
1179235,2011,prior,28,5,08,4.0
2537706,2011,prior,29,1,08,3.0
2020767,2011,prior,30,5,17,4.0
345105,2011,prior,31,3,18,5.0
2817115,2011,prior,32,3,06,14.0
1928503,2011,prior,33,5,09,2.0
1547680,2011,prior,34,2,08,4.0
1923816,2011,prior,35,6,15,4.0
731446,2011,prior,36,4,14,5.0
2647408,2011,prior,37,2,15,5.0
2849703,2011,prior,38,6,11,4.0
59558,2011,prior,39,3,08,4.0
205916,2011,prior,40,2,15,6.0
2184266,2011,prior,41,2,15,0.0
543360,2011,prior,42,0,10,5.0
2911845,2011,prior,43,3,00,3.0
339278,2011,prior,44,5,15,2.0
1647171,2011,prior,45,0,13,2.0
2863654,2011,prior,46,3,19,3.0
3141235,2011,prior,47,0,14,4.0
2619232,2011,train,48,4,07,4.0
644349,2012,prior,1,4,16,
3222532,2012,prior,2,1,16,4.0
2054200,2012,prior,3,4,16,3.0
2196956,2012,prior,4,1,16,11.0
3065039,2012,prior,5,3,13,16.0
2829848,2012,prior,6,0,17,4.0
1814925,2012,prior,7,0,17,7.0
2283016,2012,prior,8,2,15,9.0
2358863,2012,prior,9,4,14,2.0
264336,2012,prior,10,2,15,5.0
3151404,2012,prior,11,2,17,21.0
3193400,2012,prior,12,0,16,26.0
918667,2012,prior,13,0,15,7.0
2378089,2012,prior,14,1,14,8.0
2054553,2012,prior,15,0,10,6.0
679520,2012,prior,16,0,16,7.0
2441993,2012,prior,17,6,11,6.0
1660211,2012,prior,18,2,14,10.0
456561,2012,prior,19,6,15,4.0
43776,2012,prior,20,3,18,4.0
2289042,2012,prior,21,1,15,5.0
3163010,2012,prior,22,6,08,5.0
1184764,2012,prior,23,4,15,5.0
718466,2012,train,24,0,14,3.0
328215,2013,prior,1,2,07,
2874845,2013,prior,2,4,12,2.0
1830775,2013,prior,3,5,18,8.0
2581587,2013,prior,4,2,18,4.0
2360971,2013,prior,5,6,17,4.0
796462,2013,prior,6,0,14,1.0
684614,2013,prior,7,5,12,12.0
7849,2013,prior,8,5,22,0.0
2227296,2013,prior,9,4,20,6.0
1625754,2013,prior,10,5,20,1.0
1974851,2013,prior,11,3,19,5.0
679312,2013,prior,12,6,18,3.0
2946560,2013,prior,13,6,14,7.0
1953364,2013,prior,14,6,21,7.0
142704,2013,prior,15,3,21,4.0
778228,2013,prior,16,6,17,10.0
1092559,2013,prior,17,3,19,4.0
2511530,2013,prior,18,4,19,1.0
1155884,2013,prior,19,1,11,4.0
2023438,2013,prior,20,5,21,4.0
576212,2013,prior,21,1,15,3.0
2116607,2013,prior,22,2,00,8.0
677503,2013,prior,23,0,14,12.0
1233991,2013,prior,24,5,21,12.0
777548,2013,prior,25,6,11,1.0
2874584,2013,prior,26,0,09,8.0
3137173,2013,train,27,5,17,12.0
2162142,2014,prior,1,2,09,
1125896,2014,prior,2,2,09,30.0
965547,2014,prior,3,1,10,30.0
723482,2014,train,4,2,09,1.0
1711614,2015,prior,1,2,09,
144237,2015,prior,2,0,09,12.0
2005730,2015,prior,3,1,19,22.0
3349930,2015,prior,4,3,13,23.0
1983130,2015,prior,5,0,22,30.0
3129976,2015,prior,6,1,08,29.0
1251411,2015,prior,7,1,12,7.0
245979,2015,prior,8,1,08,30.0
2997751,2015,train,9,0,19,20.0
245623,2016,prior,1,2,19,
2971857,2016,prior,2,6,16,30.0
630311,2016,prior,3,2,20,3.0
2865240,2016,prior,4,0,12,26.0
849393,2016,prior,5,6,19,20.0
3392614,2016,prior,6,0,19,8.0
2752965,2016,prior,7,0,02,14.0
2442960,2016,prior,8,0,19,28.0
1360364,2016,prior,9,3,17,3.0
422454,2016,prior,10,4,13,30.0
591816,2016,prior,11,6,17,16.0
764343,2016,prior,12,3,19,11.0
381167,2016,prior,13,6,11,10.0
3309977,2016,test,14,6,11,0.0
658560,2017,prior,1,2,16,
2689492,2017,prior,2,6,18,4.0
2542268,2017,prior,3,2,20,3.0
392798,2017,prior,4,6,19,4.0
168958,2017,prior,5,4,20,5.0
832346,2017,prior,6,2,11,12.0
3204751,2017,prior,7,4,20,2.0
2159687,2017,prior,8,5,18,1.0
1345173,2017,prior,9,6,18,1.0
82381,2017,prior,10,2,14,3.0
631329,2017,prior,11,2,17,14.0
1609605,2017,prior,12,5,17,3.0
358375,2017,prior,13,2,16,4.0
949793,2017,prior,14,2,19,7.0
604361,2017,train,15,5,20,30.0
1012646,2018,prior,1,1,21,
1538394,2018,prior,2,3,13,30.0
1122110,2018,prior,3,1,10,26.0
91935,2018,prior,4,4,19,17.0
1024972,2018,prior,5,4,18,7.0
3369598,2018,prior,6,0,10,30.0
25066,2018,prior,7,6,09,30.0
2292656,2018,train,8,1,18,30.0
2729807,2019,prior,1,4,15,
1760238,2019,prior,2,3,15,6.0
1970133,2019,prior,3,4,15,15.0
697833,2019,prior,4,3,11,13.0
909519,2019,prior,5,4,18,8.0
144095,2019,prior,6,6,15,9.0
1180237,2019,prior,7,2,15,17.0
2990157,2019,prior,8,6,15,11.0
1370858,2019,prior,9,0,16,8.0
705720,2019,prior,10,2,17,9.0
1923257,2019,prior,11,0,13,12.0
3153676,2019,prior,12,0,15,30.0
693453,2019,prior,13,1,18,15.0
2318932,2019,prior,14,6,10,12.0
858740,2019,prior,15,6,13,14.0
1628931,2019,prior,16,3,17,11.0
1351220,2019,prior,17,6,12,10.0
1603981,2019,prior,18,6,12,7.0
1947783,2019,prior,19,6,13,14.0
2852278,2019,prior,20,6,17,7.0
547175,2019,prior,21,3,13,18.0
2579545,2019,prior,22,4,16,8.0
2667595,2019,prior,23,5,15,8.0
2634990,2019,prior,24,2,16,11.0
2161528,2019,prior,25,2,16,7.0
878698,2019,prior,26,3,10,8.0
594110,2019,prior,27,1,17,5.0
3282213,2019,prior,28,1,18,7.0
1665116,2019,prior,29,4,19,3.0
1689368,2019,prior,30,2,18,5.0
2457721,2019,train,31,5,20,3.0
1830177,2020,prior,1,1,17,
1602055,2020,prior,2,1,17,7.0
1296075,2020,prior,3,0,00,6.0
3341145,2020,prior,4,1,16,1.0
3091248,2020,prior,5,1,18,7.0
1891259,2020,prior,6,0,20,20.0
1067531,2020,train,7,0,10,7.0
349771,2021,prior,1,6,11,
1598758,2021,prior,2,0,17,8.0
1320554,2021,prior,3,6,14,13.0
1486472,2021,prior,4,3,19,4.0
767659,2021,prior,5,2,18,20.0
298372,2021,prior,6,6,22,30.0
1702872,2021,prior,7,2,18,10.0
2024536,2021,prior,8,0,12,12.0
1467684,2021,prior,9,3,22,10.0
1493451,2021,prior,10,0,22,11.0
2867751,2021,prior,11,1,14,8.0
1938537,2021,prior,12,6,07,5.0
2806064,2021,prior,13,1,18,9.0
3059102,2021,prior,14,2,08,8.0
1786667,2021,prior,15,3,07,8.0
276922,2021,prior,16,1,14,5.0
3375154,2021,prior,17,5,19,11.0
1728586,2021,prior,18,5,17,7.0
1170767,2021,prior,19,3,18,30.0
800964,2021,prior,20,0,15,18.0
2703028,2021,prior,21,5,13,30.0
2982145,2021,train,22,1,21,3.0
89455,2022,prior,1,1,13,
256512,2022,prior,2,1,14,7.0
1800883,2022,prior,3,1,11,7.0
148437,2022,prior,4,1,13,7.0
2475757,2022,prior,5,3,10,9.0
3099210,2022,prior,6,0,15,4.0
110115,2022,prior,7,0,11,7.0
414020,2022,prior,8,6,16,13.0
2366671,2022,prior,9,0,12,15.0
178132,2022,prior,10,2,08,9.0
2988065,2022,prior,11,2,10,7.0
729423,2022,prior,12,2,10,7.0
8202,2022,prior,13,0,09,5.0
2231131,2022,prior,14,4,10,4.0
2155990,2022,prior,15,2,12,5.0
449334,2022,prior,16,2,09,7.0
1227054,2022,prior,17,5,10,3.0
1293381,2022,prior,18,2,15,11.0
3211572,2022,prior,19,6,15,4.0
3082870,2022,prior,20,2,13,3.0
1212569,2022,prior,21,0,09,5.0
51992,2022,prior,22,6,16,6.0
985504,2022,prior,23,0,09,8.0
593933,2022,prior,24,0,12,7.0
958379,2022,prior,25,3,11,3.0
2461884,2022,prior,26,1,08,5.0
3368478,2022,prior,27,0,08,6.0
494629,2022,prior,28,0,14,7.0
1962565,2022,prior,29,5,13,12.0
3048854,2022,prior,30,1,11,3.0
704725,2022,prior,31,1,08,7.0
3190830,2022,prior,32,0,14,6.0
1410775,2022,prior,33,5,09,5.0
131226,2022,prior,34,2,10,4.0
2658681,2022,train,35,2,14,7.0
999521,2023,prior,1,4,15,
2996522,2023,prior,2,0,16,17.0
